hash,ref_name,version,C++,C/C++ Header,Python,reStructuredText,XML,TypeScript,SVG,Bourne Shell,JSON,YAML,CMake,HTML,Cython,JavaScript,C,Bourne Again Shell,Sass,Java,Assembly,Perl,Markdown,INI,make,Maven,awk,CSS,Ant,Lua,Windows Message File,SWIG,Dockerfile,D,SUM
9beb05ad88af9b1eb73416b7ca8d30e9d14abd90,refs/tags/v0.83,0.83,1123037,391126,163535,119972,82726,60270,52619,59506,41286,28557,14798,11962,10812,9111,19312,3694,1929,2793,2146,5862,986,801,3510,136,95,89,130,60,29,26,3,1,2214404
54d011d43ecffd91061622b449b70c2d040fa18f,refs/tags/v0.84,0.84,1124542,391793,163722,120127,82726,60270,52619,59616,41286,28557,14798,11962,10812,9111,19376,3726,1929,2793,2146,5862,1019,801,3542,136,95,89,130,60,29,26,3,1,2217206
640ad614dbaed794c783242d59016a1f70025f99,refs/tags/v0.85,0.85,1127532,398357,163845,120788,82726,60270,52619,59894,41286,28557,14798,12006,10812,9257,16095,3726,1929,2793,6166,5862,1058,801,3980,136,95,89,130,60,29,26,3,1,2229338
0667f1b8669515a8de981f1bcfb49df8585bb414,refs/tags/v0.86,0.86,1136644,400292,164481,121560,82726,60270,52619,59807,41286,28557,14798,12010,10812,9257,16325,3758,1929,2793,6166,5862,1075,801,4190,136,95,89,130,60,29,26,3,1,2242297
8db128fda1406afe5652d6f6a7a04712449d4453,refs/tags/v0.87,0.87,1137280,400391,164481,121560,82726,60270,52619,59876,41286,28557,14798,12010,10812,9257,16325,3758,1929,2793,6166,5862,1075,801,4209,136,95,89,130,60,29,26,3,1,2243120
f4b8a136aff6b59c2ee1d1a2a6544553ae6df3c6,refs/tags/v0.87.1,0.87.1,1138063,400447,164484,121533,82726,60270,52619,59914,41286,28557,14798,12010,10812,9257,16337,3759,1929,2793,6189,5862,1075,801,4219,136,95,89,130,60,29,26,3,1,2244019
8c5f1def6178371f7e69285ae61f56b1a99c7877,refs/tags/v0.87.2,0.87.2,1138230,400475,164486,122126,82726,60270,52619,59958,41286,28557,14798,12010,10812,9257,16348,3759,1929,2793,6189,5862,1075,801,4219,136,95,89,130,60,29,26,3,1,2244864
ded90681ba267d265d540c573afcc4ba453aa974,refs/tags/v0.88,0.88,1141794,401080,164679,122918,82726,60270,52619,60136,41286,28557,14798,12010,10812,9257,16350,3839,1929,2793,6166,5862,1075,801,4254,136,95,89,130,60,29,26,3,1,2250290
719fb246985ec2faeeef88265b3c1b85d9725788,refs/tags/v0.89,0.89,1144524,401651,164763,123205,82726,60270,52619,60253,41286,28557,14798,12010,10812,9257,16350,3839,1929,2793,6166,5862,1075,801,4293,136,95,89,130,60,29,26,3,1,2254120
414818539242fadfd54c99de40f982694c1f2fe2,refs/tags/v0.9,0.9,954895,355213,149685,94709,82364,60270,52619,49065,41188,28557,14590,12069,10812,9111,25418,3520,1929,1590,1073,3902,829,788,1101,136,95,216,65,60,29,26,3,1,1959534
354f775a51f81fe574107e1a76495874f6b06152,refs/tags/v0.90,0.90,1145419,401823,164883,123334,82726,60270,52619,60662,41286,28557,14798,12010,10812,9257,16367,3887,1929,2793,6189,5862,1075,801,4335,136,95,89,130,60,29,26,27,1,2256004
fc2d28bddc61be23e4c6ecc1764b7db2fc67ded6,refs/tags/v0.91,0.91,1149547,402676,165106,124524,82726,60270,52619,61347,41286,28557,14798,12010,10812,9257,16432,3887,1929,2793,6189,5862,1075,801,4395,136,95,89,130,60,29,26,27,1,2263270
31f8f7f22a58847e9783eddb6210e5576eadd3bf,refs/tags/v0.92,0.92,1153204,403695,165207,124651,82726,60270,52619,61473,41286,28557,14798,12010,10812,9257,16445,3887,1929,2793,6189,5862,1075,801,4436,136,95,89,130,60,29,26,3,1,2268333
51401156acc6e76f4770a9f73a41cf3df8a91986,refs/tags/v0.93,0.93,1199858,443191,165775,125213,83031,60270,52619,62589,41286,28557,18989,12010,10812,9257,16030,5752,1929,2793,6189,5863,1075,801,4881,136,95,89,130,60,29,26,3,1,2363733
e59c3aebb4c58862f4b7d29b826866b66534b029,refs/tags/v0.94,0.94,1200503,443256,165789,125474,83031,60270,52619,62625,41286,28557,18999,12010,10812,9257,16042,5748,1929,2793,6189,5863,1075,801,5072,136,95,89,130,60,29,26,3,1,2365045
804ea30ee79835de49d9652ba48ef30174e9cbed,refs/tags/v0.94.1,0.94.1,1200506,443256,165789,125474,83031,60270,52619,62625,41286,28557,18999,12010,10812,9257,16049,5748,1929,2793,6189,5863,1075,801,5072,136,95,89,130,60,29,26,3,1,2365055
1f511e1042104d30628fcf63e0146aeef5d79f2c,refs/tags/v0.94.1.1,0.94.1.1,1200528,443257,165789,125474,83031,60270,52619,62625,41286,28557,18999,12010,10812,9257,16049,5748,1929,2793,6189,5863,1075,801,5082,136,95,89,130,60,29,26,3,1,2365088
ff60ae443e1bf45190fe32f29669eea819e9ff11,refs/tags/v0.94.1.2,0.94.1.2,1200764,443296,165789,125474,83031,60270,52619,62659,41286,28557,18999,12010,10812,9257,16049,5663,1929,2793,6189,5863,1075,801,5081,136,95,89,130,60,29,26,3,1,2365311
2b60ffd83c693da4e09f1e4f33586f5c891a3319,refs/tags/v0.94.1.3,0.94.1.3,1200926,443343,165789,125474,83031,60270,52619,62659,41286,28557,18999,12010,10812,9257,16049,5663,1929,2793,6189,5863,1075,801,5081,136,95,89,130,60,29,26,3,1,2365520
d599819d4e5a59886895c6bb90ccb0a814f27d2f,refs/tags/v0.94.1.4,0.94.1.4,1200990,443345,165789,125474,83031,60270,52619,62669,41286,28557,18999,12010,10812,9257,16049,5663,1929,2793,6189,5863,1075,801,5081,136,95,89,130,60,29,26,3,1,2365596
4d2b0e621b7b48a24682f1168ff44257cf697cf7,refs/tags/v0.94.1.5,0.94.1.5,1200994,443345,165789,125474,83031,60270,52619,62669,41286,28557,18999,12010,10812,9257,16049,5663,1929,2793,6189,5863,1075,801,5081,136,95,89,130,60,29,26,3,1,2365600
1b84281953da035a3967760098c588f404e2a29f,refs/tags/v0.94.1.6,0.94.1.6,1200994,443345,165789,125474,83031,60270,52619,62669,41286,28557,18999,12010,10812,9257,16049,5663,1929,2793,6189,5863,1075,801,5081,136,95,89,130,60,29,26,3,1,2365600
d0618d6921d395baa374cc281f8642a7363a0070,refs/tags/v0.94.1.7,0.94.1.7,1201023,443355,165789,125474,83031,60270,52619,62669,41286,28557,18999,12010,10812,9257,16049,5663,1929,2793,6189,5863,1075,801,5081,136,95,89,130,60,29,26,3,1,2365639
25411c42ad4bbaf6a1c2b2c116afbab094218dde,refs/tags/v0.94.10,0.94.10,1211372,444439,181188,126198,83093,60270,52619,63359,41286,34405,19002,12010,10812,9257,14176,5660,1929,2793,6189,5863,1075,808,5175,136,95,89,130,60,29,26,3,1,2398054
c9169b4dd80844f7f072a23f788afb6e6b91a196,refs/tags/v0.94.2,0.94.2,1200948,443339,165793,125611,83031,60270,52619,62645,41286,28557,18999,12010,10812,9257,16049,5748,1929,2793,6189,5863,1075,801,5082,136,95,89,130,60,29,26,3,1,2365751
b2503b0e15c0b13f480f0835060479717b9cf935,refs/tags/v0.94.3,0.94.3,1203782,443476,165910,125717,83093,60270,52619,62703,41286,28557,19000,12010,10812,9257,14156,5744,1929,2793,6189,5863,1075,801,5108,136,95,89,130,60,29,26,3,1,2367213
63d6030df2317ff23282ccc39a1176b841f88f87,refs/tags/v0.94.3.1,0.94.3.1,1203815,443488,165910,125717,83093,60270,52619,62744,41286,28557,19000,12010,10812,9257,14156,5659,1929,2793,6189,5863,1075,801,5107,136,95,89,130,60,29,26,3,1,2367213
c6fa48addf3f64c6337b9d51618ace91fa500d75,refs/tags/v0.94.3.2,0.94.3.2,1203819,443488,165910,125717,83093,60270,52619,62744,41286,28557,19000,12010,10812,9257,14156,5659,1929,2793,6189,5863,1075,801,5107,136,95,89,130,60,29,26,3,1,2367217
50ec9d9b74433f6070416c8df01375606dc320d7,refs/tags/v0.94.3.3,0.94.3.3,1203828,443488,165910,125717,83093,60270,52619,62750,41286,28557,19000,12010,10812,9257,14163,5659,1929,2793,6189,5863,1075,801,5107,136,95,89,130,60,29,26,3,1,2367239
ff66618e2b3df058b90b2997a46be0e119c56437,refs/tags/v0.94.4,0.94.4,1205399,443773,165910,125644,83093,60270,52619,62809,41286,28557,19001,12010,10812,9257,14156,5659,1929,2793,6189,5863,1075,801,5108,136,95,89,130,60,29,26,3,1,2369087
d65f099597caab75f3ec0ae43ec5ce7ee3f7dcbf,refs/tags/v0.94.5,0.94.5,1205440,443773,165910,125644,83093,60270,52619,62809,41286,28557,19001,12010,10812,9257,14156,5659,1929,2793,6189,5863,1075,801,5108,136,95,89,130,60,29,26,3,1,2369128
4384821041a3772f1ca6c1d0d0ecc8013882aa41,refs/tags/v0.94.6,0.94.6,1206447,444133,165912,125652,83093,60270,52619,62796,41286,28557,19001,12010,10812,9257,14175,5660,1929,2793,6189,5863,1075,801,5110,136,95,89,130,60,29,26,3,1,2370513
f5ec1d9e2022d3c19ccd38b4c168be6c5f22c339,refs/tags/v0.94.7,0.94.7,1208555,444250,166605,125654,83093,60270,52619,62980,41286,28557,19001,12010,10812,9257,14175,5660,1929,2793,6189,5863,1075,801,5112,136,95,89,130,60,29,26,3,1,2373621
cc0051eed067b79d8f053b4c630007edcb1190c0,refs/tags/v0.94.8,0.94.8,1209324,444290,166688,125654,83093,60270,52619,63030,41286,28557,18995,12010,10812,9257,14175,5660,1929,2793,6189,5863,1075,801,5113,136,95,89,130,60,29,26,3,1,2374568
1bb2966db0eb05fe5c0677e144954ed553ba54c2,refs/tags/v0.94.9,0.94.9,1209325,444285,166688,126078,83093,60270,52619,63030,41286,28557,19001,12010,10812,9257,14175,5660,1929,2793,6189,5863,1075,801,5112,136,95,89,130,60,29,26,3,1,2374984
907d2c13390d07ce02eb832bca30c8451b8bc36e,refs/tags/v10.0.0,10.0.0,1187437,403694,164462,129396,82426,60270,52619,64075,41286,28557,19105,11966,10812,9189,13269,5572,1929,2825,11221,4166,1080,860,5560,136,95,89,130,60,29,26,37,1,2314539
f2f34abf3067fa87066c436f8aefe6115be37f37,refs/tags/v10.0.1,10.0.1,1198312,406489,165925,129666,82426,60270,52619,64197,41286,28557,19175,11966,10812,9189,13271,5577,1929,2825,11221,4166,1080,860,5742,136,95,89,130,60,29,26,37,1,2330340
9879ae6bafe84a9118311c9e5e111095df16e8ca,refs/tags/v10.0.2,10.0.2,1211483,409180,165387,130000,82426,60270,52619,64763,41286,28557,19223,11966,11606,9207,13273,5582,1929,2825,11221,4167,1080,860,5919,136,95,89,130,60,29,26,37,1,2347644
99b222248fef02130b03d692bbe0e4852f0b53c9,refs/tags/v10.0.3,10.0.3,1227158,412121,166009,130571,82426,60270,52619,65059,41286,28557,19861,11966,11617,9207,13283,5582,1929,2777,11221,4183,1080,860,6087,136,95,89,130,60,29,26,37,1,2368550
4ed24562b22aee54c483d9aa95e3bf80868a4d38,refs/tags/v10.0.4,10.0.4,1232967,416664,166693,131186,82426,60270,52619,65240,41286,28557,19995,11966,11617,9207,13284,5585,1929,2777,11221,4183,1127,880,6418,136,95,89,130,60,29,26,37,1,2380855
c42f7d3676c39a54bc462f94896168c762dd984f,refs/tags/v10.0.5,10.0.5,1232967,416664,166693,131186,82426,60270,52619,65240,41286,28557,19995,11966,11617,9207,13284,5585,1929,2777,11221,4183,1127,880,6418,136,95,89,130,60,29,26,37,1,2380855
578763a03423d1d1ee501f1609a6c35598ad65b5,refs/tags/v10.1.0,10.1.0,1265097,427012,169753,132397,82426,60270,52619,66032,41286,28557,19936,11966,14093,9207,13282,5585,1929,2134,11221,4183,1127,880,6700,136,95,89,130,60,29,26,37,1,2430474
d1961383102fda8230f1816a664101cbc63bb5a5,refs/tags/v10.1.1,10.1.1,1268356,427745,169886,134455,82426,60270,52619,66406,41286,28557,19997,11966,14108,9207,13282,5585,1929,2134,11221,4183,1127,880,6734,136,95,89,130,60,29,26,37,1,2437148
189f2d7af805212ce6b27a37a61f1ec9c162d2fc,refs/tags/v10.1.2,10.1.2,1269003,428027,169886,134683,82426,60270,52619,66408,41286,28557,19997,11966,14108,9207,13282,5585,1929,2134,11221,4183,1127,880,6736,136,95,89,130,60,29,26,37,1,2438309
d1ffe8f2b07ddaeeaef1003d4c12f140a1078402,refs/tags/v10.2.0,10.2.0,1269545,428270,170030,135985,82426,60270,52619,66422,41286,28557,19978,11966,14112,9207,13282,5585,1929,2134,11221,4183,1127,880,6744,136,95,89,130,60,29,26,37,1,2440547
5f587afa0968cb3a0c640bae6ae481806063c6be,refs/tags/v10.2.01,10.2.01,1269545,428270,170040,135985,82426,60270,52619,66422,41286,28557,19978,11966,14112,9207,13282,5585,1929,2134,11221,4183,1127,880,6744,136,95,89,130,60,29,26,37,1,2440557
aa19ea9c5bb6137a58f2892384b854c955841f85,refs/tags/v10.2.1,10.2.1,1273104,428784,170053,136136,82426,60270,52619,66502,41286,28557,19990,11966,14112,9207,13282,5585,1929,2134,11221,4183,1127,880,6758,136,95,89,130,60,29,26,37,1,2444900
472498d6a431c83129053c4a5f7ec042217ab0da,refs/tags/v10.2.10,10.2.10,1293425,431832,190491,136505,82426,60270,52619,68843,41558,37356,20077,11966,14596,9207,13285,5719,1929,2134,11221,4183,1127,887,6869,136,95,89,130,60,29,26,37,1,2501447
c6b748f07b7fa4e41f8a39308a303507c29bd08d,refs/tags/v10.2.11,10.2.11,1296717,432446,190550,136519,82426,60270,52619,69458,41558,37347,20094,11955,14659,9207,13286,5719,1929,2134,11221,4183,1127,885,7080,136,95,89,130,60,29,26,37,1,2506323
37dbd18121d86b83b5e2db2e25962f1f605b63c3,refs/tags/v10.2.2,10.2.2,1277307,429410,170212,136164,82426,60270,52619,67023,41286,28557,20004,11966,14449,9207,13282,5585,1929,2134,11221,4183,1127,880,6776,136,95,89,130,60,29,26,37,1,2450798
6ca75cb61f3c6318b43a0a1bb6a7451f6f4960b6,refs/tags/v10.2.3,10.2.3,1282356,430094,170547,136237,82426,60270,52619,66892,41286,28557,20012,11966,14482,9207,13282,5685,1929,2134,11221,4183,1127,880,6769,136,95,89,130,60,29,26,37,1,2456941
88a9cdccac18bb814eb0fd795f90bdc79aefa557,refs/tags/v10.2.4,10.2.4,1285514,430481,170572,136334,82426,60270,52619,66979,41286,28557,20016,11966,14482,9207,13284,5685,1929,2134,11221,4183,1127,880,6831,136,95,89,130,60,29,26,37,1,2460769
1c05a671ef9ca41eddcba864f9b64584cf0b08d6,refs/tags/v10.2.5,10.2.5,1285517,430481,170572,136334,82426,60270,52619,66979,41286,28557,20016,11966,14482,9207,13284,5685,1929,2134,11221,4183,1127,880,6831,136,95,89,130,60,29,26,37,1,2460772
d38f5c31970a6c759e1afa254c5d6981de7e8d07,refs/tags/v10.2.6,10.2.6,1290250,431397,189769,136281,82426,60270,52619,67081,41286,37239,20027,11966,14587,9207,13285,5685,1929,2134,11221,4183,1127,887,6864,136,95,89,130,60,29,26,37,1,2494506
25d58554677805cb664245af3a7bfcdeaf27d7d3,refs/tags/v10.2.7,10.2.7,1290912,431569,189773,136297,82426,60270,52619,68791,41558,37243,20075,11966,14587,9207,13285,5685,1929,2134,11221,4183,1127,887,6863,136,95,89,130,60,29,26,37,1,2497529
d035faf028f36f95341bba2d8db7dc62472b9dbb,refs/tags/v10.2.8,10.2.8,1292025,431937,190234,136502,82426,60270,52619,68805,41558,37327,20076,11966,14596,9207,13285,5719,1929,2134,11221,4183,1127,887,6864,136,95,89,130,60,29,26,37,1,2499819
237435ea092f669f64145a23c06bf8618ab72022,refs/tags/v10.2.9,10.2.9,1292019,431934,190234,136502,82426,60270,52619,68805,41558,37327,20076,11966,14596,9207,13285,5719,1929,2134,11221,4183,1127,887,6864,136,95,89,130,60,29,26,37,1,2499810
305da35d25a4c1a9308858a64b107771d527e888,refs/tags/v11.0.0,11.0.0,1290139,432826,170463,136795,82426,60270,52619,67685,41286,28557,20435,11966,14657,9207,13282,5585,1929,2134,11221,4183,1240,883,6908,136,95,89,130,60,29,26,37,1,2469493
4aaf06ce0d0d4e5d8f46cfdad92bf4dee002005e,refs/tags/v11.0.1,11.0.1,1317037,438930,173754,137631,82426,60270,52619,67854,41288,28557,20564,11966,14872,9111,13268,5689,1929,2134,11221,4167,1233,884,545,136,95,89,130,60,29,26,37,1,2498552
d1548a69af667a9a155e1823dca1dde80bf6ab7f,refs/tags/v11.0.2,11.0.2,1317037,438930,173754,137631,82426,60270,52619,67854,41288,28557,20570,11966,14872,9111,13268,5689,1929,2134,11221,4167,1233,884,545,136,95,89,130,60,29,26,37,1,2498558
5361720bbd4a288f9a90997ff2e523b86c015636,refs/tags/v11.1.0,11.1.0,1332436,449382,174215,140334,82426,60270,52619,69891,41560,28557,21052,11966,15364,9111,13131,6130,1929,2134,11221,4167,1234,884,418,136,95,89,130,98,29,26,39,1,2531074
a24b431da791c33abdc0dccb6efae61e022015e3,refs/tags/v11.1.1,11.1.1,1332895,449810,195206,140062,82426,60270,52619,70347,41560,35412,21061,11966,15381,9111,13131,6159,1929,2134,11221,4167,1234,891,481,136,95,89,130,98,29,26,39,1,2560116
5cac45344da7b139c86f0e93cf09245960b8c156,refs/tags/v11.2.0,11.2.0,1332821,449925,195263,140062,82426,60270,52619,70347,41560,35403,21063,11966,15449,9111,13131,6159,1929,2134,11221,4167,1234,891,481,136,95,89,130,98,29,26,39,1,2560275
bde9846914bcbcb302e31c5bec413497325a46e1,refs/tags/v11.2.1,11.2.1,1335028,450513,195713,140071,82426,60270,52619,70078,41560,35682,21067,11966,15458,9111,13131,6159,1929,2134,11221,4167,1234,891,423,136,95,89,130,98,29,26,39,1,2563494
268402585cd18c4eb6c172958c6caeebc2cb8ca2,refs/tags/v12.0.0,12.0.0,1340181,450894,195577,140358,82426,60270,52619,70741,41560,35420,21352,11966,15490,9111,13140,6189,1929,2134,11221,2961,1234,891,481,136,95,89,130,98,29,26,39,1,2568788
6a293b898680e5a383a03f61ba5ddc19f0695fcf,refs/tags/v12.0.1,12.0.1,1350498,453662,195897,141311,82426,60270,52619,70823,41560,36021,21427,11966,15490,9111,13312,6223,1929,2134,11221,2235,1234,891,423,136,95,89,130,98,29,26,39,1,2583326
77a54baa068d24738e2d6d9bc7f2f6f7e52db637,refs/tags/v12.0.2,12.0.2,1362474,457274,197011,142563,82426,60270,52619,71274,41560,35698,21576,11966,15666,9111,13516,6223,1929,2134,11712,2235,1221,891,427,136,95,89,130,98,29,26,39,1,2602419
d2e79f44eb5b64d6fc492a91eb5e078524a98a77,refs/tags/v12.0.3,12.0.3,1371074,461800,197548,143103,82426,60270,52619,71716,41560,35798,21816,11966,15802,9111,13243,6223,1929,2134,11712,2235,1303,891,427,136,95,89,130,60,29,26,39,1,2617311
52703611285db3ce242b5e15a6061ea1d06ed3ef,refs/tags/v12.1.0,12.1.0,1385022,457568,196907,144722,82426,60270,52921,72623,42010,35655,22056,109111,15858,93472,12793,6223,2043,2134,2662,2235,3841,892,435,136,95,27612,130,60,29,26,39,1,2838057
480d326d2da25c0e16f7ea238573b82bb84df676,refs/tags/v12.1.1,12.1.1,1390222,459150,197652,144853,84139,60270,52921,72717,42010,35987,22103,109379,15867,93472,12778,6223,2043,2134,2662,1635,3841,892,437,136,95,27612,130,60,29,26,39,1,2847565
739c7eb9c63b15958b698d7a1d2492d92bf9896a,refs/tags/v12.1.2,12.1.2,1400428,460531,198496,145864,84071,60270,52921,72875,42010,36128,22081,109864,15963,93472,12777,6223,2043,2134,2662,1635,3841,892,437,136,95,27612,130,60,29,26,39,1,2861796
7f452a5653ef4793090dc4388b6f62a66066f0e5,refs/tags/v12.1.3,12.1.3,1401821,460978,200322,146990,84071,60270,52921,73004,42010,36183,22169,109864,15963,93472,13064,6223,2043,1590,2662,1635,3841,946,439,136,95,27612,130,60,29,26,39,1,2866659
a92f83095855bea194e01244e51f18dbf32379e7,refs/tags/v12.1.4,12.1.4,1402216,461010,200332,147011,84071,60270,52921,73043,42010,36206,22169,109864,15963,93472,13070,6223,2043,1590,2662,1635,3841,946,439,136,95,27612,130,60,29,26,39,1,2867185
d0b429ef549403f78b2800599d964042d2fd5983,refs/tags/v12.2.0,12.2.0,1402545,461051,200379,147418,84071,60270,52921,73500,42020,36201,22183,109864,15963,93472,13070,6223,2043,1590,2662,1635,3841,946,439,136,95,27612,130,60,29,26,39,1,2868485
e6c57e5fb93349f75008e21013febe6077ab2d5b,refs/tags/v12.2.1,12.2.1,1403474,461205,201044,148062,84071,60270,52921,73379,42020,36440,22178,109870,15963,93472,13070,6223,2043,1590,2662,1635,3841,946,439,136,95,27612,130,60,29,26,39,1,2870996
b49653ef62b4ca210eb52615090f9a7db038c50f,refs/tags/v12.2.10,12.2.10,1420745,464568,210406,149949,84071,60270,52619,79096,41610,37591,22075,13792,16041,14822,12995,6223,1929,1590,2662,1635,1375,1070,450,136,95,804,130,60,29,26,39,1,2698908
118a9c641842cbbb0fc79afdf6603be28d6803bf,refs/tags/v12.2.11,12.2.11,1423066,464919,210925,150111,84071,60270,52619,79185,41610,37873,22080,13809,16042,14859,12995,6223,1929,1590,2662,1635,1375,1072,450,136,95,804,130,60,29,26,39,1,2702694
24ab6875df28f03aeb4b2f9479b798a41c853ac3,refs/tags/v12.2.12,12.2.12,1424600,465407,211142,150226,84071,60270,52619,80020,41610,37846,22084,13809,16042,14859,12995,6263,1929,1590,2662,1635,1375,1072,450,136,95,804,130,60,29,26,39,1,2705900
57395849c29f65095705fff46de3d97412afe23e,refs/tags/v12.2.13,12.2.13,1429483,465960,211409,150600,84071,60270,52619,80614,41374,38015,22071,13809,16043,14859,12997,6263,1929,1590,2662,1635,1375,1089,450,136,95,804,130,60,29,26,39,1,2712511
30beeedf54f28c29db796ac7605ebe6543fd9504,refs/tags/v12.2.2,12.2.2,1407570,461985,204124,148862,84071,60270,52921,73417,42020,37133,22220,109826,15963,93472,13069,6223,2043,1590,2662,1635,3841,993,440,136,95,27612,130,60,29,26,39,1,2880528
596759ce0b6dd896f2b3b034dcbd15ffa88517fc,refs/tags/v12.2.3,12.2.3,1413121,462560,205281,149338,84071,60270,52619,74620,41569,37454,22239,13695,15964,14822,13071,6223,1929,1590,2662,1635,1375,1015,449,136,95,804,130,60,29,26,39,1,2678892
fcbfc6eb179835dc9704731e4189599036fce5ed,refs/tags/v12.2.4,12.2.4,1413322,462667,205477,149349,84071,60270,52619,74742,41570,37485,22239,13695,15964,14822,13071,6223,1929,1590,2662,1635,1375,1017,449,136,95,804,130,60,29,26,39,1,2679563
7c65856767099b119cb068d4bd0fa2a24d2a8069,refs/tags/v12.2.5,12.2.5,1414930,463021,206416,149775,84071,60270,52619,77405,41610,37388,22256,13695,15964,14822,13070,6223,1929,1590,2662,1635,1375,1017,449,136,95,804,130,60,29,26,39,1,2685512
a6fda234b7ed7a4965b043d91b3fcc4caae0e6bf,refs/tags/v12.2.6,12.2.6,1417566,463493,206978,149756,84071,60270,52619,78107,41610,37555,22283,13684,16035,14822,13028,6223,1929,1590,2662,1635,1375,1025,449,136,95,804,130,60,29,26,39,1,2690085
f3d54cb4c3742a5832307bf06851774f6e97bb24,refs/tags/v12.2.7,12.2.7,1417583,463498,206978,149768,84071,60270,52619,78155,41610,37557,22283,13684,16035,14822,13028,6223,1929,1590,2662,1635,1375,1025,449,136,95,804,130,60,29,26,39,1,2690169
d42e6071abdcc685df205d6b3725abf15bb4638d,refs/tags/v12.2.8,12.2.8,1418224,463588,209083,149901,84071,60270,52619,78873,41610,37569,22064,13792,16035,14822,13028,6223,1929,1590,2662,1635,1375,1082,449,136,95,804,130,60,29,26,39,1,2693818
ee184d9b2d4eebd14ee16ea47d1b4640abd50796,refs/tags/v12.2.9,12.2.9,1420644,464558,210048,149927,84071,60270,52619,79048,41610,37490,22075,13792,16041,14822,12995,6223,1929,1590,2662,1635,1375,1088,450,136,95,804,130,60,29,26,39,1,2698286
6df95a2448603f2c9b17aa41646798584e88a7cb,refs/tags/v13.0.0,13.0.0,1404179,461398,201175,147892,84071,60270,52921,73494,42020,36321,22197,109853,15963,93472,12945,6223,2043,1590,2662,1635,3841,946,439,136,95,27612,130,60,29,26,39,1,2871728
ec70763f382d154a3c397fa04fdc7c7d3ef3827e,refs/tags/v13.0.1,13.0.1,1417766,463540,205155,150635,84071,60270,52619,68264,41569,37330,22476,13696,16024,14822,12947,5886,1929,1590,2676,1635,1375,994,453,136,95,804,130,60,29,26,39,1,2679042
090770e307cedcd96589f8b633b81c053063176f,refs/tags/v13.0.2,13.0.2,1429264,466669,209607,152335,84245,64505,52619,69421,41947,37309,22629,15181,16468,14883,12505,5836,3420,1590,2676,1635,1384,1053,421,136,95,804,130,60,29,26,39,1,2708922
a82f001eb5e91923bb359a125b0a66b2caa2a7a9,refs/tags/v13.1.0,13.1.0,1437742,468391,212693,151595,84374,70283,52619,71833,41899,37923,22721,15670,16525,9192,12502,5836,3487,1590,2676,1635,1292,1042,421,136,95,89,130,60,29,26,39,1,2724546
2799207680d84263482fe2497a9e70dc33f3a0a6,refs/tags/v13.1.1,13.1.1,1438918,468423,212553,151698,84374,70456,52619,71873,41800,38007,22638,15710,16525,9192,12502,5836,3511,1590,2676,1635,1138,1042,421,136,95,89,130,60,29,26,39,1,2725742
c6963216c23df93d3a452efa082d1550eff383bb,refs/tags/v13.2.0,13.2.0,1439384,468450,212554,151715,84374,70742,52619,71706,41800,38001,22648,15710,16525,9192,12324,5836,3511,1590,2676,1635,1138,1042,421,136,95,89,130,60,29,26,39,1,2726198
4f4f8c79a0db1dc31aaed67fb04172a781795f9a,refs/tags/v13.2.1,13.2.1,1440329,468976,213349,151628,84374,70760,52619,72037,41797,38309,22298,15723,16588,9192,12324,5836,3512,1590,2676,1635,1138,1050,421,136,95,89,130,60,29,26,39,1,2728770
ee4a09653750cf6bab40a3e936d2908716fb01b2,refs/tags/v13.2.10,13.2.10,1452860,471129,217699,152494,84933,70936,52619,74081,52328,39530,22325,15743,16664,9226,12298,5702,3514,1590,2676,1071,1138,1123,425,136,95,89,130,60,29,26,39,1,2762713
1726da7340ca188a67cbac92457c7d5fd633bc04,refs/tags/v13.2.2,13.2.2,1441875,469190,215296,151747,84374,70768,52619,72759,41797,38546,22304,15725,16635,9192,12324,5836,3512,1590,2676,1635,1138,1113,425,136,95,89,130,60,29,26,39,1,2733685
e5f8dc19101cd6e49cbeb301d3ed0c05e65610a4,refs/tags/v13.2.3,13.2.3,1444379,470174,216319,151911,84374,70874,52619,72538,41797,38554,22315,15743,16637,9229,12324,5836,3512,1590,2676,1635,1138,1095,425,136,95,89,130,60,29,26,39,1,2738303
c30842b20b085b669182fbebe5d8fa972d79511c,refs/tags/v13.2.4,13.2.4,1444384,470203,216319,151911,84374,70874,52619,72538,41797,38571,22315,15743,16637,9229,12324,5836,3512,1590,2676,1635,1138,1095,425,136,95,89,130,60,29,26,39,1,2738354
b709f1ec64100d33ccd1e8ccf8cb93b4c817e03a,refs/tags/v13.2.5,13.2.5,1446065,470205,216737,151944,84933,70874,52619,72657,41797,38927,22316,15743,16637,9229,12291,5702,3512,1590,2676,1635,1138,1097,425,136,95,89,130,60,29,26,39,1,2741358
49810bba11614a6232f409fd220ac569b6164d9c,refs/tags/v13.2.6,13.2.6,1447237,470482,217302,152257,84933,70936,52619,73446,52564,38976,22331,15744,16642,9226,12291,5702,3512,1590,2676,1635,1138,1097,425,136,95,89,130,60,29,26,39,1,2755370
6b81d8940739a6220bd19ed3af1019f29b256be7,refs/tags/v13.2.7,13.2.7,1452087,471036,217567,152419,84933,70936,52619,73861,52328,39083,22325,15743,16664,9226,12295,5702,3514,1590,2676,1071,1138,1118,425,136,95,89,130,60,29,26,39,1,2760965
